-85 23 1.6055
-85 25 1.6055
-85 27 1.734
-85 29 1.8625
-85 31 1.8625
-85 33 1.8625
-85 35 1.8625
-85 37 1.8711
-85 39 1.8711
-85 41 1.8711
-85 43 1.8711
-85 45 1.8941
-85 47 1.9172
-85 49 1.9172
-85 51 1.9172
-85 53 1.9172
-85 55 1.9489
-85 57 1.9489
-85 59 1.9489
-85 61 1.9489
-85 63 1.96
-85 65 1.9711
-85 67 1.9711
-85 69 1.9711
-85 71 1.9711
-85 73 1.9866
-85 75 1.9866
-85 77 1.9866
-85 79 1.9866
-85 81 1.9918
-85 83 1.9971
-85 85 1.9971
-85 87 1.9971
-85 89 1.9971
-85 91 2.0035
-85 93 2.0035
-85 95 2.0035
-85 97 2.0035
-85 99 1.9805
-85 101 1.9575
-85 103 1.9575
-85 105 1.9575
-85 107 1.9575
-85 109 1.7002
-85 111 1.7002
-85 113 1.7002
-85 115 1.7002
-85 117 1.6008
-85 119 1.5013
-85 121 1.5013
-85 123 1.5013
-85 125 1.5013
-85 127 1.345
-85 129 1.345
-85 131 1.345
-85 133 1.345
-85 135 1.2841
-85 137 1.2231
-85 139 1.2231
-85 141 1.2231
-85 143 1.2231
-85 145 1.1217
-85 147 1.1217
-85 149 1.1217
-85 151 1.1217
-85 153 1.0778
-85 155 1.0338
-85 157 1.0338
-85 159 1.0338
-85 161 1.0338
-85 163 0.9213
-85 165 0.9213
-85 167 0.9213
-85 169 0.9213
-85 171 0.8673
-85 173 0.8133
-85 175 0.8133
-85 177 0.8133
-85 179 0.8133

-83 -179 0.7637
-83 -177 0.7637
-83 -175 0.7637
-83 -173 0.7637
-83 -171 0.7391
-83 -169 0.7146
-83 -167 0.7146
-83 -165 0.7146
-83 -163 0.7146
-83 -161 0.676
-83 -159 0.676
-83 -157 0.676
-83 -155 0.676
-83 -153 0.663
-83 -151 0.6501
-83 -149 0.6501
-83 -147 0.6501
-83 -145 0.6501
-83 -143 0.631
-83 -141 0.631
-83 -139 0.631
-83 -137 0.631
-83 -135 0.6467
-83 -133 0.6625
-83 -131 0.6625
-83 -129 0.6625
-83 -127 0.6625
-83 -125 0.7081
-83 -123 0.7081
-83 -121 0.7081
-83 -119 0.7081
-83 -117 0.7458
-83 -115 0.7835
-83 -113 0.7835
-83 -111 0.7835
-83 -109 0.7835
-83 -107 0.8913
-83 -105 0.8913
-83 -103 0.8913
-83 -101 0.8913
-83 -99 0.8217
-83 -97 0.7521
-83 -95 0.7521
-83 -93 0.7521
-83 -91 0.7521
-83 -89 0.8836
-83 -87 0.8836
-83 -85 0.8836
-83 -83 0.8836
-83 -81 0.9537
-83 -79 1.0239
-83 -77 1.0239
-83 -75 1.0239
-83 -73 1.0239
-83 -71 1.1685
-83 -69 1.1685
-83 -67 1.1685
-83 -65 1.1685
-83 -63 1.2733
-83 -61 1.3781
-83 -59 1.3781
-83 -57 1.3781
-83 -55 1.3781
-83 -53 1.5239
-83 -51 1.5239
-83 -49 1.5239
-83 -47 1.5239
-83 -45 1.5857
-83 -43 1.6475
-83 -41 1.6475
-83 -39 1.6475
-83 -37 1.6475
-83 -35 1.6873
-83 -33 1.6873
-83 -31 1.6873
-83 -29 1.6873
-83 -27 1.6862
-83 -25 1.6852
-83 -23 1.6852
-83 -21 1.6852
-83 -19 1.6852
-83 -17 1.6815
-83 -15 1.6815
-83 -13 1.6815
-83 -11 1.6815
-83 -9 1.6785
-83 -7 1.6755
-83 -5 1.6755
-83 -3 1.6755
-83 -1 1.6755
-83 1 1.6653
-83 3 1.6653
-83 5 1.6653
-83 7 1.6653
-83 9 1.6537
-83 11 1.6422
-83 13 1.6422
-83 15 1.6422
-83 17 1.6422
-83 19 1.6055
-83 21 1.6055
-83 23 1.6055
-83 25 1.6055
-83 27 1.734
-83 29 1.8625
-83 31 1.8625
-83 33 1.8625
-83 35 1.8625
-83 37 1.8711
-83 39 1.8711
-83 41 1.8711
-83 43 1.8711
-83 45 1.8941
-83 47 1.9172
-83 49 1.9172
-83 51 1.9172
-83 53 1.9172
-83 55 1.9489
-83 57 1.9489
-83 59 1.9489
-83 61 1.9489
-83 63 1.96
-83 65 1.9711
-83 67 1.9711
-83 69 1.9711
-83 71 1.9711
-83 73 1.9866
-83 75 1.9866
-83 77 1.9866
-83 79 1.9866
-83 81 1.9918
-83 83 1.9971
-83 85 1.9971
-83 87 1.9971
-83 89 1.9971
-83 91 2.0035
-83 93 2.0035
-83 95 2.0035
-83 97 2.0035
-83 99 1.9805
-83 101 1.9575
-83 103 1.9575
-83 105 1.9575
-83 107 1.9575
-83 109 1.7002
-83 111 1.7002
-83 113 1.7002
-83 115 1.7002
-83 117 1.6008
-83 119 1.5013
-83 121 1.5013
-83 123 1.5013
-83 125 1.5013
-83 127 1.345
-83 129 1.345
-83 131 1.345
-83 133 1.345
-83 135 1.2841
-83 137 1.2231
-83 139 1.2231
-83 141 1.2231
-83 143 1.2231
-83 145 1.1217
-83 147 1.1217
-83 149 1.1217
-83 151 1.1217
-83 153 1.0778
-83 155 1.0338
-83 157 1.0338
-83 159 1.0338
-83 161 1.0338
-83 163 0.9213
-83 165 0.9213
-83 167 0.9213
-83 169 0.9213
-83 171 0.8673
-83 173 0.8133
-83 175 0.8133
-83 177 0.8133
-83 179 0.8133

-81 -179 0.6408
-81 -177 0.6408
-81 -175 0.6408
-81 -173 0.6408
-81 -171 0.5998
-81 -169 0.5589
-81 -167 0.5589
-81 -165 0.5589
-81 -163 0.5589
-81 -161 0.4246
-81 -159 0.4246
-81 -157 0.4246
-81 -155 0.4246
-81 -153 0.3167
-81 -151 0.2088
-81 -149 0.2088
-81 -147 0.2088
-81 -145 0.2088
-81 -143 -0.0677
-81 -141 -0.0677
-81 -139 -0.0677
-81 -137 -0.0677
-81 -135 -0.1537
-81 -133 -0.2396
-81 -131 -0.2396
-81 -129 -0.2396
-81 -127 -0.2396
-81 -125 -0.2366
-81 -123 -0.2366
-81 -121 -0.2366
-81 -119 -0.2366
-81 -117 -0.1922
-81 -115 -0.1477
-81 -113 -0.1477
-81 -111 -0.1477
-81 -109 -0.1477
-81 -107 -0.0867
-81 -105 -0.0867
-81 -103 -0.0867
-81 -101 -0.0867
-81 -99 -0.1929
-81 -97 -0.2991
-81 -95 -0.2991
-81 -93 -0.2991
-81 -91 -0.2991
-81 -89 -0.0996
-81 -87 -0.0996
-81 -85 -0.0996
-81 -83 -0.0996
-81 -81 0.0295
-81 -79 0.1586
-81 -77 0.1586
-81 -75 0.1586
-81 -73 0.1586
-81 -71 0.7376
-81 -69 0.7376
-81 -67 0.7376
-81 -65 0.7376
-81 -63 0.9201
-81 -61 1.1025
-81 -59 1.1025
-81 -57 1.1025
-81 -55 1.1025
-81 -53 1.342
-81 -51 1.342
-81 -49 1.342
-81 -47 1.342
-81 -45 1.4185
-81 -43 1.4951
-81 -41 1.4951
-81 -39 1.4951
-81 -37 1.4951
-81 -35 1.6435
-81 -33 1.6435
-81 -31 1.6435
-81 -29 1.6435
-81 -27 1.7399
-81 -25 1.8363
-81 -23 1.8363
-81 -21 1.8363
-81 -19 1.8363
-81 -17 1.8799
-81 -15 1.8799
-81 -13 1.8799
-81 -11 1.8799
-81 -9 1.8817
-81 -7 1.8835
-81 -5 1.8835
-81 -3 1.8835
-81 -1 1.8835
-81 1 1.8555
-81 3 1.8555
-81 5 1.8555
-81 7 1.8555
-81 9 1.8016
-81 11 1.7476
-81 13 1.7476
-81 15 1.7476
-81 17 1.7476
-81 19 1.7576
-81 21 1.7576
-81 23 1.7576
-81 25 1.7576
-81 27 1.8606
-81 29 1.9636
-81 31 1.9636
-81 33 1.9636
-81 35 1.9636
-81 37 1.8629
-81 39 1.8629
-81 41 1.8629
-81 43 1.8629
-81 45 1.911
-81 47 1.959
-81 49 1.959
-81 51 1.959
-81 53 1.959
-81 55 2.0406
-81 57 2.0406
-81 59 2.0406
-81 61 2.0406
-81 63 2.0482
-81 65 2.0558
-81 67 2.0558
-81 69 2.0558
-81 71 2.0558
-81 73 2.0654
-81 75 2.0654
-81 77 2.0654
-81 79 2.0654
-81 81 2.0643
-81 83 2.0631
-81 85 2.0631
-81 87 2.0631
-81 89 2.0631
-81 91 2.0641
-81 93 2.0641
-81 95 2.0641
-81 97 2.0641
-81 99 2.0631
-81 101 2.0621
-81 103 2.0621
-81 105 2.0621
-81 107 2.0621
-81 109 1.9331
-81 111 1.9331
-81 113 1.9331
-81 115 1.9331
-81 117 1.7553
-81 119 1.5774
-81 121 1.5774
-81 123 1.5774
-81 125 1.5774
-81 127 1.3066
-81 129 1.3066
-81 131 1.3066
-81 133 1.3066
-81 135 1.2139
-81 137 1.1211
-81 139 1.1211
-81 141 1.1211
-81 143 1.1211
-81 145 0.9858
-81 147 0.9858
-81 149 0.9858
-81 151 0.9858
-81 153 0.932
-81 155 0.8781
-81 157 0.8781
-81 159 0.8781
-81 161 0.8781
-81 163 0.7782
-81 165 0.7782
-81 167 0.7782
-81 169 0.7782
-81 171 0.7519
-81 173 0.7256
-81 175 0.7256
-81 177 0.7256
-81 179 0.7256

-79 -179 0.663
-79 -177 0.663
-79 -175 0.663
-79 -173 0.663
-79 -171 0.6168
-79 -169 0.5707
-79 -167 0.5707
-79 -165 0.5707
-79 -163 0.5707
-79 -161 0.4131
-79 -159 0.4131
-79 -157 0.4131
-79 -155 0.4131
-79 -153 0.2769
-79 -151 0.1407
-79 -149 0.1407
-79 -147 0.1407
-79 -145 0.1407
-79 -143 -0.1038
-79 -141 -0.1038
-79 -139 -0.1038
-79 -137 -0.1038
-79 -135 -0.195
-79 -133 -0.2862
-79 -131 -0.2862
-79 -129 -0.2862
-79 -127 -0.2862
-79 -125 -0.0948
-79 -123 -0.0948
-79 -121 -0.0948
-79 -119 -0.0948
-79 -117 -0.0624
-79 -115 -0.0301
-79 -113 -0.0301
-79 -111 -0.0301
-79 -109 -0.0301
-79 -107 0.0122
-79 -105 0.0122
-79 -103 0.0122
-79 -101 0.0122
-79 -99 -0.0658
-79 -97 -0.1439
-79 -95 -0.1439
-79 -93 -0.1439
-79 -91 -0.1439
-79 -89 -0.6455
-79 -87 -0.6455
-79 -85 -0.6455
-79 -83 -0.6455
-79 -81 -0.5806
-79 -79 -0.5156
-79 -77 -0.5156
-79 -75 -0.5156
-79 -73 -0.5156
-79 -71 0.3289
-79 -69 0.3289
-79 -67 0.3289
-79 -65 0.3289
-79 -63 0.58
-79 -61 0.8312
-79 -59 0.8312
-79 -57 0.8312
-79 -55 0.8312
-79 -53 1.2228
-79 -51 1.2228
-79 -49 1.2228
-79 -47 1.2228
-79 -45 1.3297
-79 -43 1.4367
-79 -41 1.4367
-79 -39 1.4367
-79 -37 1.4367
-79 -35 1.6631
-79 -33 1.6631
-79 -31 1.6631
-79 -29 1.6631
-79 -27 1.7727
-79 -25 1.8823
-79 -23 1.8823
-79 -21 1.8823
-79 -19 1.8823
-79 -17 1.9297
-79 -15 1.9297
-79 -13 1.9297
-79 -11 1.9297
-79 -9 1.9346
-79 -7 1.9395
-79 -5 1.9395
-79 -3 1.9395
-79 -1 1.9395
-79 1 1.9212
-79 3 1.9212
-79 5 1.9212
-79 7 1.9212
-79 9 1.885
-79 11 1.8487
-79 13 1.8487
-79 15 1.8487
-79 17 1.8487
-79 19 1.8631
-79 21 1.8631
-79 23 1.8631
-79 25 1.8631
-79 27 1.9322
-79 29 2.0014
-79 31 2.0014
-79 33 2.0014
-79 35 2.0014
-79 37 1.8966
-79 39 1.8966
-79 41 1.8966
-79 43 1.8966
-79 45 1.8926
-79 47 1.8886
-79 49 1.8886
-79 51 1.8886
-79 53 1.8886
-79 55 1.9289
-79 57 1.9289
-79 59 1.9289
-79 61 1.9289
-79 63 1.9568
-79 65 1.9848
-79 67 1.9848
-79 69 1.9848
-79 71 1.9848
-79 73 2.0285
-79 75 2.0285
-79 77 2.0285
-79 79 2.0285
-79 81 2.0547
-79 83 2.081
-79 85 2.081
-79 87 2.081
-79 89 2.081
-79 91 2.0603
-79 93 2.0603
-79 95 2.0603
-79 97 2.0603
-79 99 2.0675
-79 101 2.0747
-79 103 2.0747
-79 105 2.0747
-79 107 2.0747
-79 109 1.9864
-79 111 1.9864
-79 113 1.9864
-79 115 1.9864
-79 117 1.8107
-79 119 1.6351
-79 121 1.6351
-79 123 1.6351
-79 125 1.6351
-79 127 1.3296
-79 129 1.3296
-79 131 1.3296
-79 133 1.3296
-79 135 1.2112
-79 137 1.0927
-79 139 1.0927
-79 141 1.0927
-79 143 1.0927
-79 145 0.9506
-79 147 0.9506
-79 149 0.9506
-79 151 0.9506
-79 153 0.91
-79 155 0.8694
-79 157 0.8694
-79 159 0.8694
-79 161 0.8694
-79 163 0.7859
-79 165 0.7859
-79 167 0.7859
-79 169 0.7859
-79 171 0.7624
-79 173 0.7389
-79 175 0.7389
-79 177 0.7389
-79 179 0.7389

-77 -179 0.7371
-77 -177 0.7371
-77 -175 0.7371
-77 -173 0.7371
-77 -171 0.6796
-77 -169 0.6222
-77 -167 0.6222
-77 -165 0.6222
-77 -163 0.6222
-77 -161 0.4169
-77 -159 0.4169
-77 -157 0.4169
-77 -155 0.4169
-77 -153 0.22
-77 -151 0.023
-77 -149 0.023
-77 -147 0.023
-77 -145 0.023
-77 -143 9999
-77 -141 9999
-77 -139 9999
-77 -137 9999
-77 -135 9999
-77 -133 9999
-77 -131 9999
-77 -129 9999
-77 -127 9999
-77 -125 0.4
-77 -123 0.4
-77 -121 0.4
-77 -119 0.4
-77 -117 0.4
-77 -115 0.4
-77 -113 0.4
-77 -111 0.4
-77 -109 0.4
-77 -107 0.4
-77 -105 0.4
-77 -103 0.4
-77 -101 0.4
-77 -99 0.4
-77 -97 0.4
-77 -95 0.4
-77 -93 0.4
-77 -91 0.4
-77 -89 -1.9306
-77 -87 -1.9306
-77 -85 -1.9306
-77 -83 -1.9306
-77 -81 -2.0402
-77 -79 -2.1498
-77 -77 -2.1498
-77 -75 -2.1498
-77 -73 -2.1498
-77 -71 -0.6744
-77 -69 -0.6744
-77 -67 -0.6744
-77 -65 -0.6744
-77 -63 -0.2553
-77 -61 0.1637
-77 -59 0.1637
-77 -57 0.1637
-77 -55 0.1637
-77 -53 0.9378
-77 -51 0.9378
-77 -49 0.9378
-77 -47 0.9378
-77 -45 1.1217
-77 -43 1.3055
-77 -41 1.3055
-77 -39 1.3055
-77 -37 1.3055
-77 -35 1.7196
-77 -33 1.7196
-77 -31 1.7196
-77 -29 1.7196
-77 -27 1.8505
-77 -25 1.9814
-77 -23 1.9814
-77 -21 1.9814
-77 -19 1.9814
-77 -17 2.0323
-77 -15 2.0323
-77 -13 2.0323
-77 -11 2.0323
-77 -9 2.0447
-77 -7 2.057
-77 -5 2.057
-77 -3 2.057
-77 -1 2.057
-77 1 2.0661
-77 3 2.0661
-77 5 2.0661
-77 7 2.0661
-77 9 2.0816
-77 11 2.0971
-77 13 2.0971
-77 15 2.0971
-77 17 2.0971
-77 19 2.1165
-77 21 2.1165
-77 23 2.1165
-77 25 2.1165
-77 27 2.1012
-77 29 2.0859
-77 31 2.0859
-77 33 2.0859
-77 35 2.0859
-77 37 1.9852
-77 39 1.9852
-77 41 1.9852
-77 43 1.9852
-77 45 1.8426
-77 47 1.7
-77 49 1.7
-77 51 1.7
-77 53 1.7
-77 55 1.6267
-77 57 1.6267
-77 59 1.6267
-77 61 1.6267
-77 63 1.7078
-77 65 1.7889
-77 67 1.7889
-77 69 1.7889
-77 71 1.7889
-77 73 1.9219
-77 75 1.9219
-77 77 1.9219
-77 79 1.9219
-77 81 2.0202
-77 83 2.1186
-77 85 2.1186
-77 87 2.1186
-77 89 2.1186
-77 91 2.0423
-77 93 2.0423
-77 95 2.0423
-77 97 2.0423
-77 99 2.0679
-77 101 2.0935
-77 103 2.0935
-77 105 2.0935
-77 107 2.0935
-77 109 2.0935
-77 111 2.0935
-77 113 2.0935
-77 115 2.0935
-77 117 1.934
-77 119 1.7746
-77 121 1.7746
-77 123 1.7746
-77 125 1.7746
-77 127 1.3946
-77 129 1.3946
-77 131 1.3946
-77 133 1.3946
-77 135 1.2136
-77 137 1.0326
-77 139 1.0326
-77 141 1.0326
-77 143 1.0326
-77 145 0.8773
-77 147 0.8773
-77 149 0.8773
-77 151 0.8773
-77 153 0.8726
-77 155 0.8679
-77 157 0.8679
-77 159 0.8679
-77 161 0.8679
-77 163 0.8252
-77 165 0.8252
-77 167 0.8252
-77 169 0.8252
-77 171 0.8052
-77 173 0.7852
-77 175 0.7852
-77 177 0.7852
-77 179 0.7852

-75 -179 0.7898
-75 -177 0.7898
-75 -175 0.7898
-75 -173 0.7898
-75 -171 0.7537
-75 -169 0.7176
-75 -167 0.7176
-75 -165 0.7176
-75 -163 0.7176
-75 -161 0.449
-75 -159 0.449
-75 -157 0.449
-75 -155 0.449
-75 -153 0.1247
-75 -151 -0.1997
-75 -149 -0.1997
-75 -147 -0.1997
-75 -145 -0.1997
-75 -143 9999
-75 -141 9999
-75 -139 9999
-75 -137 9999
-75 -135 0.4
-75 -133 0.4
-75 -131 0.4
-75 -129 0.4
-75 -127 0.4
-75 -125 0.4
-75 -123 0.4
-75 -121 0.4
-75 -119 0.4
-75 -117 0.4
-75 -115 0.4
-75 -113 0.4
-75 -111 0.4
-75 -109 0.4
-75 -107 0.4
-75 -105 0.4
-75 -103 0.4
-75 -101 0.4
-75 -99 0.4
-75 -97 0.4
-75 -95 0.4
-75 -93 0.4
-75 -91 0.4
-75 -89 -2.3614
-75 -87 -2.3614
-75 -85 -2.3614
-75 -83 -2.3614
-75 -81 -2.2552
-75 -79 -2.149
-75 -77 -2.149
-75 -75 -2.149
-75 -73 -2.149
-75 -71 -1.5695
-75 -69 -1.5695
-75 -67 -1.5695
-75 -65 -1.5695
-75 -63 -1.1779
-75 -61 -0.7862
-75 -59 -0.7862
-75 -57 -0.7862
-75 -55 -0.7862
-75 -53 0.121
-75 -51 0.121
-75 -49 0.121
-75 -47 0.121
-75 -45 0.6733
-75 -43 1.2255
-75 -41 1.2255
-75 -39 1.2255
-75 -37 1.2255
-75 -35 1.738
-75 -33 1.738
-75 -31 1.738
-75 -29 1.738
